vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
26.5487,32.5202,4.51084,17198,-50,-50,4,-50,50,8,50,-50,9,50,50,30
-35.5197,49.0574,8.20601,132,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
40.8823,-1.91786,2.62523,54181,-50,-50,17,-50,50,17,50,-50,51,50,50,54
-40.8116,28.7335,-7.25874,75579,-50,-50,49,-50,50,173,50,-50,36,50,50,44
33.2307,48.5687,7.15504,20470,-50,-50,10,-50,50,12,50,-50,7,50,50,99
-15.7184,-42.2464,8.52826,75,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
30.9567,13.7465,-0.203187,47801,-50,-50,23,-50,50,26,50,-50,45,50,50,64
29.3413,40.1669,-7.21643,1331,-50,-50,1,-99.9,-99.9,-1,-99.9,-99.9,-1,50,50,3
-37.8574,-13.866,0.266506,96045,-50,-50,104,-50,50,78,50,-50,52,50,50,40
14.5111,-33.4969,3.5803,95542,-50,-50,77,-50,50,33,50,-50,130,50,50,39
-28.5461,-9.16456,-3.79032,64001,-50,-50,69,-50,50,55,50,-50,28,50,50,42
31.0748,15.5923,-8.2484,16673,-50,-50,6,-50,50,16,50,-50,12,50,50,18
12.8427,43.2004,-5.72078,73337,-50,-50,41,-50,50,51,50,-50,43,50,50,108
41.0375,10.6794,-5.29493,27,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.75376,18.1089,-3.80489,21772,-50,-50,14,-50,50,16,50,-50,13,50,50,13
47.2385,18.5545,5.79731,97,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
49.4469,-15.5187,-8.63299,108,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-22.0694,-33.3563,4.20573,85,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-30.8872,-15.0756,-9.27345,240877,-50,-50,293,-50,50,189,50,-50,126,50,50,95
-33.3491,3.18452,-8.10474,48,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-45.1302,20.971,-3.43178,81,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
14.4157,-32.729,-9.19966,10904,-50,-50,9,-50,50,4,50,-50,18,50,50,1
-12.2319,44.0929,5.92705,79127,-50,-50,32,-50,50,98,50,-50,31,50,50,52
38.2732,49.2916,-6.08985,132,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,50,50,1
-12.1773,-30.5198,5.24219,7323,-50,-50,15,-50,50,8,50,-50,6,50,50,4
36.0513,-5.15863,-0.421295,150726,-50,-50,67,-50,50,77,50,-50,149,50,50,123
-33.7189,40.3559,-4.78343,145209,-50,-50,82,-50,50,304,50,-50,61,50,50,94
3.28307,-43.6134,-9.07338,216,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
5.1151,-28.1583,-4.30727,7005,-50,-50,6,-50,50,2,50,-50,11,50,50,3
29.4476,-17.6903,-8.34348,56241,-50,-50,21,-50,50,40,50,-50,62,50,50,49
6.65799,-9.06743,3.04475,18200,-50,-50,11,-50,50,11,50,-50,13,50,50,11
13.6203,-6.60852,-7.80136,316,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-22.3418,24.8401,-5.35835,114955,-50,-50,64,-50,50,138,50,-50,46,50,50,71
-15.7475,-32.5216,-8.7369,97789,-50,-50,133,-50,50,58,50,-50,58,50,50,45
24.4475,39.4994,-1.33736,168377,-50,-50,73,-50,50,103,50,-50,97,50,50,313
-5.01962,-2.77307,-0.126549,2968,-99.9,-99.9,-1,-50,50,2,50,-50,2,50,50,3
48.0727,-13.0764,-1.12299,119,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
14.3115,35.1615,6.38838,18071,-50,-50,6,-50,50,7,50,-50,10,50,50,30
47.0476,-22.7596,-0.187632,1587,-50,-50,1,-99.9,-99.9,-1,50,-50,4,-99.9,-99.9,-1
-44.8332,32.0758,1.24795,90724,-50,-50,63,-50,50,248,50,-50,37,50,50,55
35.6814,2.23572,0.894827,69,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,50,50,1
