vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
0.727068,13.9119,-8.90075,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.75077,20.5543,6.9159,60062,-35,-35,50,-35,35,69,35,-35,29,35,35,71
26.695,5.02746,-3.71693,67351,-35,-35,45,-35,35,40,35,-35,72,35,35,86
-31.8707,5.55278,4.94353,28920,-35,-35,45,-35,35,53,35,-35,15,35,35,14
-33.8707,-9.10998,-7.76999,349,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.39579,-18.1418,3.40032,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.99422,20.3995,-5.54089,86,-99.9,-99.9,-1,-35,35,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.5364,26.194,6.95394,84,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.93257,6.11443,-6.35034,108227,-35,-35,92,-35,35,115,35,-35,109,35,35,89
25.1688,12.1168,-6.86378,87,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,35,35,1
34.5952,0.963923,8.22696,51,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,35,35,1
9.06889,21.9122,-9.12374,322702,-35,-35,241,-35,35,439,35,-35,210,35,35,390
-4.55336,24.8964,-1.73718,50526,-35,-35,32,-35,35,75,35,-35,27,35,35,58
1.52371,-10.7337,-7.76803,26125,-35,-35,16,-35,35,22,35,-35,24,35,35,19
3.19532,22.6701,1.04901,21363,-35,-35,16,-35,35,22,35,-35,19,35,35,38
28.1607,-7.07305,-6.54043,46575,-35,-35,23,-35,35,30,35,-35,83,35,35,50
34.4491,22.5565,0.467173,40,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.45675,-14.8712,6.01562,79363,-35,-35,70,-35,35,60,35,-35,98,35,35,62
-16.7643,20.6013,-6.7869,128,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.5559,-28.775,6.54838,1632,-35,-35,9,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.31093,33.6381,-0.189729,59,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
14.4676,-33.3407,2.90941,83426,-35,-35,69,-35,35,38,35,-35,212,35,35,55
3.90025,-22.7883,2.93758,656,-99.9,-99.9,-1,-99.9,-99.9,-1,35,-35,3,35,35,1
32.2931,-21.353,2.65969,14946,-35,-35,12,-35,35,5,35,-35,45,35,35,14
-0.527386,31.8073,-5.99288,106947,-35,-35,64,-35,35,122,35,-35,63,35,35,144
-14.3999,-30.3828,8.94384,104,-99.9,-99.9,-1,-99.9,-99.9,-1,35,-35,1,-99.9,-99.9,-1
-23.526,-8.39008,-9.64389,170931,-35,-35,262,-35,35,177,35,-35,104,35,35,96
-34.2878,-21.1212,1.96219,3182,-35,-35,12,-35,35,3,35,-35,1,35,35,3
10.1531,-11.8762,7.41029,29380,-35,-35,28,-35,35,16,35,-35,40,35,35,18
-6.55008,-31.4208,7.2116,192,-99.9,-99.9,-1,-99.9,-99.9,-1,35,-35,1,-99.9,-99.9,-1
14.6809,-21.114,9.76635,7398,-35,-35,10,-35,35,5,35,-35,9,35,35,11
25.0285,23.5531,-7.51034,14597,-35,-35,8,-35,35,11,35,-35,12,35,35,48
-15.8877,30.2276,6.10774,12147,-35,-35,10,-35,35,23,35,-35,3,35,35,10
5.41962,-9.15987,-2.82263,59656,-35,-35,62,-35,35,43,35,-35,73,35,35,43
16.8958,-16.4575,7.70138,13508,-35,-35,12,-35,35,4,35,-35,37,35,35,9
34.6702,11.4602,7.29262,101550,-35,-35,47,-35,35,61,35,-35,99,35,35,202
-7.86372,-23.1661,-5.13292,14827,-35,-35,25,-35,35,16,35,-35,17,35,35,6
-0.591669,-30.39,-6.68195,218705,-35,-35,265,-35,35,167,35,-35,319,35,35,141
-33.9347,-11.0808,-2.8977,80366,-35,-35,151,-35,35,88,35,-35,42,35,35,45
-10.1403,-4.42692,-5.25706,6836,-35,-35,14,-35,35,6,35,-35,2,35,35,2
-18.2509,-6.24511,1.59536,119418,-35,-35,160,-35,35,129,35,-35,66,35,35,77
11.4152,-10.577,-6.65886,119,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.80998,20.7333,-8.58825,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.6604,19.9551,4.52019,22,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
27.549,8.4107,7.92608,55416,-35,-35,25,-35,35,45,35,-35,49,35,35,98
-32.976,-1.7305,-9.1819,144,-35,-35,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
33.6837,29.9751,-1.48428,13523,-35,-35,9,-35,35,7,35,-35,7,35,35,88
-5.86714,33.92,8.11652,11928,-35,-35,7,-35,35,18,35,-35,3,35,35,9
31.7335,-5.52357,-7.66785,128672,-35,-35,74,-35,35,61,35,-35,210,35,35,154
-11.6325,16.9653,-7.0232,26365,-35,-35,20,-35,35,30,35,-35,19,35,35,69
0.391074,23.3847,7.10651,15278,-35,-35,8,-35,35,24,35,-35,10,35,35,24
17.1904,-33.6896,2.12004,25268,-35,-35,23,-35,35,10,35,-35,68,35,35,14
-29.2604,25.8535,4.1323,3887,-35,-35,1,-35,35,11,-99.9,-99.9,-1,35,35,4
