vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
4.5966,-13.1101,4.29816,56,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
38.0228,40.7488,1.43581,505221,-25,-25,192,-25,25,241,25,-25,200,25,25,363
-40.1425,-16.3844,-31.6512,670,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,25,25,1
23.14,-10.5575,-10.3933,30182,-25,-25,14,-25,25,14,25,-25,36,25,25,29
-15.6277,-39.1874,3.14653,86,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
17.891,-22.0468,16.1563,315864,-25,-25,189,-25,25,155,25,-25,326,25,25,157
9.1752,-13.5504,-30.8306,127287,-25,-25,93,-25,25,78,25,-25,124,25,25,94
19.6768,35.5986,-14.2913,61819,-25,-25,22,-25,25,18,25,-25,65,25,25,26
2.94938,12.1983,27.5347,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
22.6378,1.31555,-28.221,678228,-25,-25,301,-25,25,367,25,-25,443,25,25,1211
-41.5272,-23.9251,-12.0998,7947,-25,-25,8,-25,25,6,25,-25,5,25,25,5
44.5753,-5.93635,-0.538596,194121,-25,-25,97,-25,25,87,25,-25,177,25,25,108
-4.8513,19.7816,32.5057,127,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.20544,-21.6414,-13.0659,302181,-25,-25,206,-25,25,146,25,-25,307,25,25,162
13.6532,-25.8932,25.4669,99138,-25,-25,67,-25,25,41,25,-25,67,25,25,52
19.7666,-13.9148,-29.3152,16661,-25,-25,10,-25,25,10,25,-25,14,25,25,13
15.2582,22.7367,-24.5242,394530,-25,-25,179,-25,25,266,25,-25,233,25,25,412
-11.0473,-38.2601,-11.1141,2624,-25,-25,1,-25,25,1,25,-25,1,25,25,1
-38.4846,-13.4129,10.1986,83,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-30.4562,-32.8233,17.3963,96016,-25,-25,186,-25,25,50,25,-25,43,25,25,43
-16.0532,-44.5041,-1.13152,226426,-25,-25,210,-25,25,118,25,-25,135,25,25,85
7.53288,7.43073,-5.90121,62,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
14.7112,-37.8057,25.4556,54249,-25,-25,27,-25,25,19,25,-25,39,25,25,18
-0.353222,24.0476,-27.5006,531651,-25,-25,284,-25,25,382,25,-25,301,25,25,379
-23.9761,26.5526,28.5353,71,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
18.9957,-13.5012,-19.6861,4077,-25,-25,5,-99.9,-99.9,-1,25,-25,4,25,25,2
-12.2993,-15.4009,27.9582,46745,-25,-25,37,-25,25,35,25,-25,31,25,25,17
-26.0356,-32.578,4.01826,67594,-25,-25,77,-25,25,24,25,-25,34,25,25,23
-19.2275,35.1266,6.18124,23275,-25,-25,10,-25,25,31,25,-25,13,25,25,13
-40.4001,7.87017,5.60016,91,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.63546,13.1196,-25.3805,601716,-25,-25,354,-25,25,1499,25,-25,309,25,25,386
-8.73872,11.8378,33.7744,122,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
39.4566,25.0876,-29.384,95,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-9.58607,-1.41036,-1.61007,141,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
27.6417,-18.802,-13.95,113,-99.9,-99.9,-1,-25,25,1,25,-25,1,-99.9,-99.9,-1
-43.8038,-3.27975,-3.03233,90,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.96095,23.6214,-6.15723,451765,-25,-25,279,-25,25,405,25,-25,240,25,25,331
14.6575,21.7733,24.4463,232965,-25,-25,155,-25,25,158,25,-25,130,25,25,187
2.89576,30.6684,-26.1229,434007,-25,-25,182,-25,25,408,25,-25,185,25,25,328
22.0556,-21.1082,-24.2996,398893,-25,-25,221,-25,25,207,25,-25,411,25,25,208
-14.1369,-16.7958,16.8575,11821,-25,-25,23,-25,25,5,25,-25,5,25,25,4
-22.2364,16.199,3.52926,242293,-25,-25,147,-25,25,382,25,-25,139,25,25,145
27.0332,-7.18437,11.1165,141147,-25,-25,87,-25,25,79,25,-25,125,25,25,84
-3.65478,-20.3067,-16.7175,246432,-25,-25,199,-25,25,159,25,-25,192,25,25,135
-34.4503,-25.7272,-16.0343,149059,-25,-25,157,-25,25,71,25,-25,79,25,25,72
-14.3635,10.5438,-6.95928,19627,-25,-25,11,-25,25,11,25,-25,10,25,25,16
-21.4183,-16.8543,1.89668,472629,-25,-25,880,-25,25,273,25,-25,282,25,25,221
13.6622,31.5303,29.4744,39979,-25,-25,16,-25,25,26,25,-25,22,25,25,36
12.8539,-17.9435,11.0812,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-24.6868,26.8499,-25.8595,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.0147,41.5393,-20.8791,52,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.21348,-36.0989,-6.36354,359710,-25,-25,292,-25,25,171,25,-25,246,25,25,182
-44.1418,-13.0932,-24.4552,69,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.58874,-10.9599,11.7398,67653,-25,-25,35,-25,25,32,25,-25,82,25,25,30
-25.3709,5.10852,-7.36544,67236,-25,-25,61,-25,25,82,25,-25,29,25,25,35
-8.27656,-22.4648,-11.3379,89449,-25,-25,92,-25,25,48,25,-25,74,25,25,45
29.9151,38.7886,16.2182,7381,-25,-25,6,-25,25,2,25,-25,4,25,25,6
28.5377,-20.9999,-18.374,320731,-25,-25,171,-25,25,151,25,-25,403,25,25,191
11.7948,24.6429,18.5685,46350,-25,-25,25,-25,25,33,25,-25,20,25,25,87
10.7763,24.7202,12.2914,43,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-29.2243,28.4648,-21.4595,70,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
38.6923,13.1691,-13.3783,11903,-25,-25,6,-25,25,6,25,-25,11,25,25,14
17.7301,-26.4288,-23.3405,394561,-25,-25,280,-25,25,178,25,-25,376,25,25,251
-11.2496,-19.5514,-2.64369,831446,-25,-25,732,-25,25,415,25,-25,481,25,25,375
-24.1137,31.725,-27.0448,157494,-25,-25,88,-25,25,135,25,-25,85,25,25,114
-40.3169,-41.4953,26.1374,112332,-25,-25,78,-25,25,44,25,-25,52,25,25,45
